path,text
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0011_000188587-000198123.wav,ولمن بيهدي الهوا منقدر منشوف السما والنباتات والشجر معكوسه بوضوح كتير عوج المي النضيفه
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0012_000199412-000221789.wav,طيور عم تتحرك من سطح المي للشجر وبالعكس بيت صغير من خشب واقف علي عواميد عاليه بين الشجر بقولولو مرصد الطيور المهاجره يعني مكان لمراقبه وتسجيل الطيور اللي عم تجي وتروح من المحميه وهدوء تام وكامل
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0013_000222458-000250570.wav,اتمشيت بطريق بحدو شجر الدردار من الجهتين وبتلتقي غصون هالشجر فوق الطريق لتعمل خيمه خضرا بتحمي من الشمس بحدو يعني بحيط فيه او بالانكليزي يعني borders it قعدت عالعشب عند شجره ما فيه تحتا مي واستغليت المدي الواسع اللي سامحه فيه الطبيعه لريح نظري
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0014_000249570-000264547.wav,ما في شي بيعترض النظر هونيك غير الجبال والتلال اللي بعضا بعيد كتير وببين كانو سراب خاصه عالغروب سراب يعني شي مش حقيقي او يعني mirage بالانكيزي
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0015_000267269-000287620.wav,كتار مننا اللي شغلنا او وظيفتنا عالكومبيوتر كل الوقت منعاني بحسب الدراسات العلميه من شي اسمو متلازمه الحاسب الالي او يعني Computer Vision Syndrome واللي بتعبر عن مجموعه اعراض
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0016_000286620-000313649.wav,صحيه بتظهر علينا بسبب الارهاق او التعب اللي بصيب العين من طول المده اللي منقضيا عم نتطلع بالشاشات الالكترونيه ومنا نشفان العين ووجع الراس وترييح العين بالطبيعه حكت كتير دراسات عن اهميتو بتخفيف اعراض هالمتلازمه واعاده الصحه لعيوننا
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0017_000314063-000322741.wav,كان فرصه رائعه لاله حتي ريح عيونه بالطبيعه وخفف الارهاق اللي عم
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0018_000325049-000349747.wav,احلي شي بهالمكان هو انو الدخول الو في عليه شروط كتير ومش مسموح يكون فيه اعداد كبيره من الناس كما انو مش مسموح القيام باي شي يسبب انو العنصر البشري ياثر عالطبيعه بالمكان ولهالسبب بيتمتع بالهدوء الكبير اللي عم احكيلكن عنو
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0019_000351400-000377089.wav,مئتان و ثمانون هكتار وبتتمتع باهميه علميه وطبيعيه كبيره بسبب التنوع الايكولوجي المميز الموجود فيا واللي قليل ينوجد بمناطق تانيه بلبنان فهي نقطه بيئيه مهمه كتير لاعداد كبيره من الطيور المهاجره وبتحتوي انواع نباتات واشجار مائيه نادره
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0020_000376089-000383490.wav,وكمان بتشكل مكان مناسب جدا للاسماك النهريه حتي تبيض وتتكاثر فيا
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0021_000389150-000412089.wav,امن لعده انواع من الحيوانات البريه كونوا كل انواع الصيد ممنوعه من قبل كان ممنوع حتي رعي الماشيه بقلب المحميه لتامين اقصي انواع الحمايه للنظام البيئي الموجود فيا بس بعدين رجع انسمح بالموضوع
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0022_000411089-000435570.wav,فصرنا نشوف قطعان ماشيه مع الراعي عم يتجولو بالمحميه ويستفيدو من الخيرات اللي بتوفرا للحيوانات متل المعزه والخواريف والبقر والجواميس الهدف من هالسماح كان انو هالمواشي او ال livestock تاكل الاعشاب اللي بتنبت بالربيع
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0023_000434570-000450010.wav,لان اذا ضل العشب الاخضر كثيف وطويل بالارتفاع وقت ييبس بتموز واب بصير خطر الحرايق اللي ممكن يسببوا هالاعشاب بالشوب وضررن اكبر بكتير
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0024_000452600-000457130.wav,ييبس يعني ينشف يبطل اخضر ويصير قاسي بعد ما يموت بالسبيعنات
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0025_000458210-000461970.wav,يعني سنين الألف و تسعمائة و سبعون مستنقعات محميه عميق
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0026_000468047-000488819.wav,وسنه ألف و تسعمائة و ثلاثة و تسعون دخلت دليل الاراضي المائيه والرطبه بالشرق الاوسط وكان يصير مسح اسبوعي لانواع الطيور الموجوده فيا واعدادن وكمان مسح سنوي لانواع الثدييات او يعني الmammals والفراشات فيا
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0027_000489929-000496549.wav,يعني survey اصحاب هالمحميه اللي هي ملك خاص
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0028_000500080-000505789.wav,الحيوانات الموجوده باي شكل حتي التصوير
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0029_000507369-000516150.wav,وباوقات السنه اللي بتكون فيا الطيور بالمحميه عم تتكاثر بينمنع الدخول عليا كليا
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0030_000517249-000520089.wav,مقصود من قبل الباحثين
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0031_000524570-000549250.wav,هالمستنقعات هي جزء صغير ضمن الصوره الكامله والرائعه اللي بيرسما سهل البقاع بلبنان اذا بتوقف علي اي تله او جبل مطل علي سهل البقاع الزراعي واللي مستنقعات محميه عميق موجوده فيه مثلا اذا كنتو نازلين صوب السهل والمحميه من جهه جبل الباروك
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0032_000549250-000572409.wav,رح تنكشف قدامكن المساحات الزراعيه الشاسعه بهالسهل اللي بتبين كانا احجيه او يعني puzzle مركبه حد بعضا بمختلف تدرجات الوان الاخضر والبني ما رح احكي هلا اكتر عن هالسهل اللي بظلمو اذا اختصرتو بكم جمله بهالحلقه
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0033_000574446-000580596.wav,انه هالسهل بيدعم اقتصاد لبنان بشكل كبير وقد يكون
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0034_000582489-000611245.wav,وبيمرق فيه اكبر نهرين بلبنان وهني نهر الليطاني ونهر العاصي بختام هالنهار اللي قضيتو بعميق كان في عندي شعور مختلف من الراحه والسكون انا وراجعه علي صخب المدنيه صخب يعني ضجه وعجقه وهي رحله بحب عيدا مره وتنين وتلاته لان هالمكان صعب تحس انك اكتفيت او زهقت منو
C:\Users\user\Desktop\audio\audio\047_episode-44-ammiq-wetland\5582563-ammiq-wetland_chunk0035_000612150-000623409.wav,بتمني تقدرو تزورو هالسهل والمحميه قريبا وتابعوني دايما انا مريم بحلقات جديده ومواضيع غنيه دايما عاللانغويج وايف
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0000_000000075-000004528.wav,مرحبا واهلا وسهلا فيكن بحلقه جديده من لانغويج وايف
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0001_000005659-000018469.wav,انا لين واليوم رح يكون موضوعنا عن كلمات وتعابير لبنانيه بتنقال باللهجه اللبنانيه العاميه لتعبر عن موقف
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0002_000095157-000096873.wav,شخص
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0003_000326027-000331179.wav,شي او شعور معين رغم انو اللهجه اللبنانيه مشتقه عن اللغه العربيه الفصحه مع مرور الوقت والاجيال تعدلت الكتير من الكلمات بالكتابه اللفظ والمناسبه اللي بتنقال فيا الكلمه وكمان طلعت كلمات جديده ما كانت تستعمل قبل وجيل لبناني عن جيل لبناني بتطلع كلمات جديده مشتقه من اسلوب الحياه بحلقه اليوم اول شي حخبركن عن بعض الكلمات العاميه اللبنانيه شو معناتا ايمتا بتنقال وكيف منستعملا بالحكي حخبركن عن عشرين كلمه لبنانيه فيكن تستعملوون وقتا تجو علي لبنان او اذا عم تحكو مع حدا لبناني لانو اكيد دغري حيفهمو عليكن اول كلمه لليوم نيقه هي كلمه بتنقال لتعبر عن شخص نيقه بالاكل ما بتاكل كل نيقه بالاكل ما بياكل كل كلمه هي مالعط يعني وسخ او مش نضيف فمثلا منقول الطاوله كتير مالعطه كلا وسخ تالت كلمه هي حايص حايص بتنقال لتعبر عن شخص بيضل موتر والان وما قادر منقول قبل وفينا كمان نقول للمذكر قبل الامتحان بيضلو حايص ما بيهدالو بال كلمه لليوم هي اوضه يعني غرفه فمثلا منقول اوضتي بتضل مرتبه سادس كلمه هي ترويقه وهي بتعني فطور او الوجبه الصباحيه فمثلا منقول اكتر وجبه بحبا هي الترويقه سابع كلمه هي بشيل بشيل بتعبر عن الموافقه علي موضوع معين فمثلا منقول الطقس كتير حلو بشيل نروح عالبحر وفينا كمان نقول تامن كلمه لبنانيه عاميه لليوم هي جوا جوا يعني بقلب او بداخل شي او محل معين فمثلا منقول الصحن بالمطبخ جيبو من جوا وتاسع كلمه هي ما هيك ما هيك بيقولا اللبناني تيعبر عن موافقتو او تاييدو لفكره معينه فمثلا اذا حدا قال الشمس كتير قويه اليوم اللبناني بيرد عليه ب ما هيك كتير قويه كلمه لليوم هي اللبناني بيقول مفاتيح بيتي عالطاوله والكلمه اللبنانيه الحدعش لليوم هي عيط عيط الا معنيين بتعني ناديلو فمثلا منقول عيطلا تجي لعنا يصرخ علي حدا او يوبخه فمثلا منقول ما الكلمه الطنعش هي معتر معتر بتنقال لتوصف شخص او حيوان او شي معين وبتعني مسكين فمثلا منقول شو معتره هالبيسه ما حدا بيطعميا
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0004_000336760-000363000.wav,وكمان فينا نقول شو معتر هالرجال ما حدا بيزورو والكلمه اللي بعدا هي برم وهي بتعني لف او فتل فمثلا منقول بقينا كل النهار عم نبرم بالسوق وكمان في كلمه حشوره
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0005_000362839-000374358.wav,حشوره او حشور هي كلمه بتنقال لحدا بيتدخل بكل شي وبدو يعرف كل شي عم بيصير
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0006_000380019-000387821.wav,كل ما بدي احكي عالتليفون بدي يعرف مع مين وشو عم والكلمه الخمسطعش لليوم هي بعئد كتير حلو
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0007_000399448-000401331.wav,هالفستان بعئد كتير حبيتو
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0008_000403682-000411008.wav,كلمتين منقولن لما بدنا نحكي عن حدا او شي
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0009_000415935-000419072.wav,هو الكلمتان هني زنخ و سئيل
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0010_000420733-000428359.wav,فمثلا منقول رفيقي بالشغل زنخ وسئيل ما بحب اشتغل معو وكمان في كلمه
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0011_000430579-000447690.wav,حربوق بتنقال وقتا بدنا نوصف حدا ذكي ونشيط فمثلا فينا نقول اختي كتير حربوقه شو ما بينطلب منا بتقدر تعملو
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0012_000450492-000454179.wav,لليوم هي ضبضب ضبضب بتعني رتب الاشيا وحطا محلا
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0013_000459317-000472479.wav,فمثلا منقول ضبضب غرفتك قبل ما تروح عالمدرسه حتي بس ترجع تكون مرتبه الكلمه اللي بعدا هي زبط
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0014_000475686-000478700.wav,زبط بتعني صلح
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0015_000480957-000494314.wav,فمثلا منقول رامي زبط الباب لو سمحت مش عم بسكر منيح الكلمه التسعتعش هي عنجد وهي كلمه بتعني
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0016_000498516-000504820.wav,فمثلا فينا نقول عنجد لقيتي شغل الف مبروك
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0017_000507653-000515622.wav,فكره معينه فمثلا فينا نقول عنجد كتير طيبه
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0018_000517520-000527479.wav,والكلمه العشرين والاخيره لليوم هي بلش وهي بتعني بدا
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0019_000531046-000554860.wav,فمثلا منقول ما تتاخري بلش الصف وهيك منكون ختمنا حلقتنا لليوم وبكون خبرتكن عن عشرون كلمه لبنانيه عاميه منقولن كتير بحياتنا اليوميه ومنستعملن كتير لنعبر عن افكارنا ونوصف اشيا وناس حولينا
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0020_000555419-000565479.wav,بتمني تكونو استفدتو وحبيتو حلقتنا لليوم وكتير حابه اعرف شو في كلمات لبنانيه عاميه بتعرفوا وبتستعملوا
C:\Users\user\Desktop\audio\audio\048_episode-43-colloquial-lebanese-words\5483278-lebanese-words_chunk0021_000567919-000575520.wav,وانا متل العاده بشوفكن بحلقه جديده من لانغويج وايف مع السلامه
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0000_000000000-000024799.wav,ما جربت ولا فكرت اني اتعلم السواقه بلبنان الا بعد ما توظفت وصرت قادره اشتري سياره لان مخاطر السواقه بلبنان خلتني اتجنب فكره اني استعير سياره اهلي ولو لمره فالمسؤوليه كبيره كون المفاجات عالطريق باغلب مناطق لبنان كتيره وما بتنعد
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0001_000023799-000034861.wav,وبتذكر انو دفتر السواقه كان كابوس بالنسبه الي خليني خبركن بالاول شو يعني دفتر السواقه هالدفتر بيعني
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0002_000038135-000067099.wav,من الدوله بعد اجتياز امتحان السواقه وبتكون دليل علي اننا منقدر نسوق سياره مثلا حسب الامتحان اللي قدمناه بشكل قانوني اما الكابوس فهو الحلم السيء او البشع اللي مرات حتي نحنا ونايمين منكون عم نتمني يخلص او عم نحاول نفيق منو المبالغه بالسيء هون هدفا النكته
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0003_000066099-000092870.wav,يعني مزح فما تتشائمو كتير وخليكن معي انا مريم بهالحلقه الجديده عاللانغويج وايف اللي رح احكيكلن فيا عن امتحان السواقه بلبنان من تجربتي الشخصيه وشو تتوقعو عالطرقات اذا حبيتو تسوقو بشوارع هالبلد لمن تزوروه امتحان سواقه السياره بلبنان بعدو لحد اليوم بينعمل عسياره عاديه للكل
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0004_000092470-000111586.wav,حتي لو انت مشتري سياره اوتوماتيك ومش ناوي تسوق سياره عاديه بكل حياتك ولهيدا السبب حسيت هالامتحان كابوس ما عم يخلص اهم فارق بيعرفوه اغلب الناس بين هالنوعين من السيارات هو انه
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0005_000115799-000143750.wav,بكون بالسياره العاديه يدوي يعني manual وبالسياره الاوتوماتيك بكون تلقائي او يعني automatic بالانكليزي وفي طريقتين لتعلم السواقه بلبنان اما عبر مكتب تعليم سواقه خاص مقابل تكلفه ماليه معينه او حدا من قرايبنك او اهلك بعلمك وبحالتي انا بابا هو اللي علمني
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0006_000143449-000171178.wav,وهيك تعلمت سواقه السياره الاوتوماتيك واللي هو نوع السياره اللي نويت اشتريا نويت يعني قررت او خططت
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0007_000154369-000175235.wav,وضل عندي وقت قليل كتير قبل موعد امتحاني لاتعلم سواقه السياره العاديه وبضل بعد هيك احفظ لائحه اشارات السير هيدول رح انسال عنن شفهيا بعد الامتحان اللي مدتو قصيره وحسب ما بتذكر ما بتتجاوز ال عشرون د
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0008_000176609-000199389.wav,للاسف ما نجحت باول امتحان قدمتو فبوقتا طفت معي السياره العاديه مرتين خلال الامتحان طفت يعني وقفت وبطلت تشتغل وهيك ضلت السياره الاوتوماتيك اللي اشتريتا مصفوفه لفتره ورجعت اتدرب عسواقه العادي لقدم الامتحان مره تانيه بالنسبه الي
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0009_000201910-000228113.wav,يمكن لاني ما كنت مقتنعه ليش لازم اتعلما وبدا ممارسه كتير ليتمكن منا الواحد نجحت بالامتحان التاني حصلت علي دفتر السواقه وصرت جاهزه اني سوق
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0010_000216470-000241929.wav,واكتر عباره سمعتا بوقتا من عيلتي ورفقاتي والجيران هي انو بلبنان لازم تسوقي عنك وعن غيرك سوق عني وعن غيري كيف يعني بلبنان فيه بس هي للاسف مش مطبقه نفس الشي وبنفس الرقابه من قبل الدوله بكل المناطق
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0011_000241029-000270029.wav,وحس المسؤوليه الفرديه بهيدا الموضوع خلونا نقول مش كتير عالي عند اغلبيه الناس بلبنان قليل كتير تشوف السيارات اللي قدامك استخدمو الاشاره قبل ما ينتقلو من خط لخط تاني عالاتوستراد او قبل ما يفرقو باتجاه طريق فرعي الاشاره يعني الضو اللي منشغلو بالسياره ليدل اذا نحنا رايحين يمين او شمال
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0012_000269250-000278126.wav,والمقصود بالخط هون هو ال lane بالانكليزي والاوتوستراد يعني الطريق السريع او الhighway
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0013_000279625-000298529.wav,ويفرقو جاي من كلمه مفرق اللي بتعني road junction بالانكليزي لهيك لازم تخلي مسافه امان دايما مع السيارات اللي قدامك لان ممكن باي لحظه يروحو يمين او شمال بدون ما يعطوك اشاره
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0014_000300161-000328489.wav,مش دايما السياره او الموتوسيكلي وراك يعني الموتوسايكل بينطروك لتلف وبعدين كتير مرات رح يلفو المفرق معك فاذا ما كنت ممكن كتير يصير حادث سير بيناتكن الاشارات او الtraffic lights مش دايما بيلتزم فين بلبنان ويمكن مش دايما تلاقين شغالين
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0015_000327489-000351429.wav,في كتير سيارات وموتسيكلات وفانات نقل ركاب بيتجاوزو الاشارات وما بيلتزمو فين من فتره قصيره كنت بسيارتي عالحازميه وطالعه صوب منطقه سن الفيل والحازميه فيا كتير اشارات لتنظيم السير شفت الاشاره قدامي حمرا فوقفت
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0016_000351556-000368170.wav,وبعدا بثواني ضربتني سياره من ورا لان ببساطه ما التزمت بالاشاره وكانت مسرعه وما تاركه مسافه امان معي فما لحقت توقف لمن انتبهت اني انا وقفت التزاما بالاشاره
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0017_000372083-000399329.wav,القصه باضرار بحديد السياره اضرار بتعني damages بالانكليزي والوراني يعني اللي بالخلف او ورا عنا كمان قصه عكس السير وعكس السير بتعني انك تسوق بشارع عكس الاتجاه المحدد الو وهيدا شي كتير خطير وبسبب كتير حوادث مميته
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0018_000398929-000426070.wav,وبلبنان ممكن تشوف ناس عم يمشو عكس سير حتي عاتوسترادات اساسيه وبلبكو سير كل الناس وبعرضو حياتن وحياه الاخرين للخطر السرعه المحدده للسير عالاتوسترادات والشوارع هي شي اضافي كتير ناس بلبنان ما بيلتزمو فيه يعني اذا ماشي عاوتوستراد الشمال او الجنوب بخط السرعه القصوي
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0019_000425390-000428989.wav,يعني اعلي سرعه مسموح فيها مثلا
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0020_000430970-000438010.wav,رح تلاقي كتير ناس عم يتجاوزوك عليك لتزحلن من الخط
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0021_000441070-000448399.wav,بس هيدول الناس جزء كبير منن بيتسجل علين مخالفات ماليه ومع ذلك بضلو بيسرعو
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0022_000449649-000470649.wav,اما حزام الامان فانعمل كتير قوانين بلبنان لفرضو علي جميع الناس هني وبسيارتن كرمال امانن الشخصي وانعمل حملات مخالفه ماليه وكتير امور مع ذلك بعدو عدد كبير من الناس ما بطيق يستخدم الحزام وفعلا ما بيستخدموه
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0023_000470250-000494029.wav,خاصه بسياره التاكسي وتحديدا العموميه ممكن كتير يضحك عليك شوفير التاكسي اذا لبستو وبجوز يقلك شو مفكر حالك باوروبا الموتسيكلات بالنسبه الي شخصيا هني اكتر سبب بخليني كل يوم بس ارجع بسلام عالبيت انبسط كتير اني خلصت نهاري بدون ولا حادث
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0024_000493690-000519890.wav,الناس اللي بسوقو موتسيك اغلبن بيتعبرو قوانين السير ما بتنطبق علين وانن مش معنيين بالالتزام فين ولهيك بمارسو كل انواع تجاوز قوانين السير والموتسيك كونو حجمو صغير وبسوق بسرعه جنونيه ممكن كتير يفاجاك بمخالفه مش متوقعا انت ابدا ويسبب انك تصطدم فيه
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0025_000517940-000543030.wav,تصطدم فيه يعني تخبط فيه وتعملو حادث سير بحسب وزاره الداخليه اللبنانيه اتسجل بسنه ألفان و تسعة عشر حوالي خمسمائة وفاه وستة آلاف جريح بسبب حوادث السير عطرقات لبنان يعني تقريبا اكتر من وفاه وحده يوميا طول السنه
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0026_000542229-000561590.wav,كتير حاولت فكر بمبادرات اهليه ممكن تساهم برفع الوعي وحس المسؤوليه الفرديه عند الناس بلبنان بالنسبه للالتزام بقوانين السير وحده منن كان انو نعمل صفحه عمواقع التواصل الاجتماعي
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0027_000562630-000578519.wav,يعني الsocial media ننشر فيا فيديوات بتضوي عمخالفات السير بلبنان بشكل كوميديا سودا بتبين خطوره اهمال القوانين وكيف انو الرقابه بهيدا الموضوع لازم تكون فرديه ومن باب انساني واخلاقي حتي لو
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0028_000582710-000587630.wav,شو عندكن انتو افكار لمبادره بخصوص هالموضوع
C:\Users\user\Desktop\audio\audio\049_episode-42-driving-in-lebanon\5385478-driving-in-lebanon_chunk0029_000589070-000599470.wav,مستعميمننا الاعزاء رح ودعكن هلا وناطره افكاركن بالتعليقات عالحلقه وعموعدنا بحلقات جديده اسبوعيه دايما عاللانغويج وايف
C:\Users\user\Desktop\audio\audio\050_episode-41-sounds-of-the-sea\5282886-sounds-of-the-sea_chunk0000_000000000-000012500.wav,مرحبا واهلا وسهلا فيكن بحلقه جديده من لانغويج ويف انا نعيم واليوم حخبركن عن منطقه ببيروت اسما عين المريسه بهيدي المنطقه في درج عمومي
C:\Users\user\Desktop\audio\audio\050_episode-41-sounds-of-the-sea\5282886-sounds-of-the-sea_chunk0001_000013604-000017180.wav,هالدرج بيحكي عن علاقه سكان هالمنطقه مع البحر
