path,text
258/258_20020923_172217_010.wav,آ شافها بعد ما تموت  
258/258_20020923_172217_011.wav,المخدرات  
258/258_20020923_172217_012.wav,  نعم كان في أصحابها
258/258_20020923_172357_000.wav,بشار  
258/258_20020923_172357_001.wav,ذكر  
258/258_20020923_172357_002.wav,شيء خمسة وثلاثين  
258/258_20020923_172357_003.wav,كلا  
258/258_20020923_172357_004.wav,لا
258/258_20020923_172357_005.wav,كان رئيس جمهورية  
258/258_20020923_172357_006.wav,بسوريا
258/258_20020923_172357_007.wav,  إغتيال  
258/258_20020923_172357_008.wav,من شيء جمعة  
258/258_20020923_172357_009.wav,لا
258/258_20020923_172357_010.wav,  شافه الحكيم قبل ما يموت  
258/258_20020923_172357_012.wav,  آ كان في خدام معه     بس 
258/258_20020923_173330_000.wav,هنداوي  
258/258_20020923_173330_001.wav,إسم بيي نبيل  
258/258_20020923_173330_002.wav,إسمي إياد  
258/258_20020923_173330_003.wav,إسم أمي حنان هنداوي
258/258_20020923_173330_004.wav,خلقت بماي فايف ناينتين فيفتي
258/258_20020923_173330_005.wav,بحيفا  
258/258_20020923_173330_006.wav,عمري إثنين وخمسين سنة  
258/258_20020923_173330_007.wav,طولي مئة وسبعة وثمانين سنتيمتر
258/258_20020923_173330_008.wav,وزني ثمانين كيلو
258/258_20020923_173330_009.wav,فلسطيني  
258/258_20020923_173330_010.wav,في بقعة  
258/258_20020923_173330_011.wav,في مخيم البقعة  
258/258_20020923_173330_012.wav,أجيت لهون سنة ألف وتسع مئة وسبعة وستين
258/258_20020923_173330_013.wav,بيتي عشارع حسين  
258/258_20020923_173330_014.wav,تعلمت سنتين بالجامعة  
258/258_20020923_173330_015.wav,مسلم
258/258_20020923_173330_016.wav,بشتغل كهربجي  
258/258_20020923_173330_017.wav,بعمل تسعين دينار بالشهر
258/258_20020923_173330_018.wav,  مجوز
258/258_20020923_173330_019.wav,عندي أربع أولاد  
258/258_20020923_173330_020.wav,بعيش مع أربع أشخاص  
258/258_20020923_173330_021.wav,عندي ثمان إخوة وأخوات  
258/258_20020923_173659_000.wav,حريري
258/258_20020923_173659_001.wav,إسم بيي نافع  
258/258_20020923_173659_002.wav,إسمي خالد  
258/258_20020923_173659_003.wav,إسم أمي ناديا نابلسي
258/258_20020923_173659_004.wav,خلقت بأكتوبر خمسطعشر ألف وتسع مئة وستين 
258/258_20020923_173659_005.wav,في حماة  
258/258_20020923_173659_006.wav,عمري إثنين وأربعين سنة
258/258_20020923_173659_007.wav,طولي مئة وسبعين سنتيمتر
258/258_20020923_173659_008.wav,وزني ثمانين كيلو
258/258_20020923_173659_009.wav,سوري
258/258_20020923_173659_010.wav,أعيش في الحمص
258/258_20020923_173659_011.wav,في جبري  
258/258_20020923_173659_012.wav,أجيت سنة ألف وتسع مئة وتسعين  
258/258_20020923_173659_013.wav,بيتي بشارع جبري  
258/258_20020923_173659_014.wav,معي دكتوراه بالهندسة المعمارية  
258/258_20020923_173659_015.wav,  مسلم
258/258_20020923_173659_016.wav,أنا أستاذ بجامعة البعث بحمص
258/258_20020923_173659_017.wav,بطلع ثلاثة آلاف ليرة بالشهر   
258/258_20020923_173659_018.wav,  مجوز
258/258_20020923_173659_019.wav,عندي ثلاث أولاد  
258/258_20020923_173659_020.wav,  أربع أشخاص
258/258_20020923_173659_021.wav,عندي أربع إخوة وأخوات
258/258_20020923_173943_000.wav,عائلتي سعادة  
258/258_20020923_173943_001.wav,أحمد  
258/258_20020923_173943_002.wav,إسمي محمد
258/258_20020923_173943_003.wav,إسم أمي منيرة عيد  
258/258_20020923_173943_004.wav,خلقت بواحد واحد ألف وتسع مئة واحد وسبعين
258/258_20020923_173943_005.wav,خلقت بصبرا  
258/258_20020923_173943_006.wav,عمري واحد وثلاثين سنة
258/258_20020923_173943_007.wav,طولي مئة وثلاثة وسبعين سنتيمتر
258/258_20020923_173943_008.wav,وزني سبعين كيلو
258/258_20020923_173943_009.wav,لبناني
258/258_20020923_173943_010.wav,بعيش بصبرا
258/258_20020923_173943_011.wav,بالشمال تبع صبرا
258/258_20020923_173943_012.wav,سنة ألف وتسع مئة وواحد وسبعين
258/258_20020923_173943_013.wav,بيتي قدام مطعم أبو_محجوب 
258/258_20020923_173943_014.wav,معي شهادة بالكمبيوتر سينس
258/258_20020923_173943_015.wav,مسلم
258/258_20020923_173943_016.wav,  أستاذ بصبرا  
258/258_20020923_173943_017.wav,بطلع ألف ليرة بالشهر 
258/258_20020923_173943_018.wav,أعزب  
258/258_20020923_173943_020.wav,بعيش مع ثمان أشخاص  
258/258_20020923_173943_021.wav,عندي خمس إخوة وأخوات  
258/258_20020923_174518_000.wav,مسمار  
258/258_20020923_174518_001.wav,إسم بيي خليل
258/258_20020923_174518_002.wav,محمود
258/258_20020923_174518_003.wav,نجاح نواعمة
258/258_20020923_174518_004.wav,خلقت بماي إثنين ألف وتسع مئة وواحد وستين
258/258_20020923_174518_005.wav,خلقت بالخليل
258/258_20020923_174518_006.wav,عمري واحد وأربعين سنة
258/258_20020923_174518_007.wav,طولي مئة وسبعين سنتيمتر
258/258_20020923_174518_008.wav,وزني تسعين كيلو غرام 
258/258_20020923_174518_009.wav,فلسطيني
258/258_20020923_174518_010.wav,أعيش ببقعة
258/258_20020923_174518_011.wav,بالمنطقة الشرقية  
258/258_20020923_174518_012.wav,سنة ألف وتسع مئة وتسعة وستين
258/258_20020923_174518_013.wav,بيتي حد الجامع
258/258_20020923_174518_014.wav,سقطت بالتوجيهي  
258/258_20020923_174518_015.wav,مسلم
258/258_20020923_174518_016.wav,بيشتغل جرسون بمطعم أبو_سلامة
258/258_20020923_174518_017.wav,سبعين دينار بالشهر
258/258_20020923_174518_018.wav,أنا مجوز  
258/258_20020923_174518_019.wav,عندي ست أولاد  
258/258_20020923_174518_020.wav,سبع أشخاص
258/258_20020923_174518_021.wav,عندي ثمانية
258/258_20020923_175014_000.wav,  بنت  
258/258_20020923_175014_001.wav,إسمها ريبيكا 
258/258_20020923_175014_002.wav,عمرها ستة وعشرين سنة
258/258_20020923_175014_003.wav,شفتها من شيء جمعتين
258/258_20020923_175014_004.wav,شفتها بمطعم  
258/258_20020923_175014_005.wav,لها شيء جمعة
258/258_20020923_175014_006.wav,خمسة وخمسين كيلو غرام   
258/258_20020923_175014_007.wav,أسود  
258/258_20020923_175014_008.wav,سود  
258/258_20020923_175014_009.wav,سوداء
258/258_20020923_175014_010.wav,  لا
258/258_20020923_175014_011.wav,مسيحية  
258/258_20020923_175014_012.wav,نعم
258/258_20020923_175014_013.wav,طولها مئة وخمسة وسبعين سنتيمتر
258/258_20020923_175014_014.wav,بتشتغل جراحة
258/258_20020923_175014_015.wav,بتشتغل بمستشفى بنيويورك   
258/258_20020923_175014_016.wav,بتعيش بنيويورك 
258/258_20020923_175014_017.wav,ما بتقربني  
258/258_20020923_175014_018.wav,  عادي كثير
258/258_20020923_175014_019.wav,كانت لابسة فستان أسود طويل وعقد   ذهب 
258/258_20020923_175231_000.wav,ذكر  
258/258_20020923_175231_001.wav,إسمه سيف
258/258_20020923_175231_002.wav,عمره ثلاثة وعشرين سنة
258/258_20020923_175231_003.wav,شفته من شيء   ست أشهر
258/258_20020923_175231_004.wav,شفته بالسيارة
258/258_20020923_175231_005.wav,له شيء خمسة أشهر مفقود 
258/258_20020923_175231_006.wav,وزنه ثمانين كيلو
258/258_20020923_175231_007.wav,أسود  
258/258_20020923_175231_008.wav,خضر  
258/258_20020923_175231_009.wav,بيضاء
258/258_20020923_175231_010.wav,  عنده جرح على خده  
258/258_20020923_175231_011.wav,مسلم
258/258_20020923_175231_012.wav,  لا
258/258_20020923_175231_013.wav,طوله مئة وستين سنتيمتر
258/258_20020923_175231_014.wav,  تلميذ
258/258_20020923_175231_016.wav,بعيش بالمصيطبة 
258/258_20020923_175231_017.wav,إبن خالتي  
258/258_20020923_175231_018.wav,كان حاسس حاله أنه لازم ينتحر 
258/258_20020923_175231_019.wav,لابس جينز وقميص   كمام طوال لونها حمراء 
258/258_20020923_175522_000.wav,إسمي مصطفى خالدي  
258/258_20020923_175522_001.wav,عمري   ثمانية وخمسين سنة
258/258_20020923_175522_002.wav,مجوز
258/258_20020923_175522_003.wav,عندي خمس أولاد  
258/258_20020923_175522_004.wav,دائماً  
258/258_20020923_175522_005.wav,  آ وقتها أمشي وعالشغل وقتها أنام بحس حالي تعبان كثير 
258/258_20020923_175522_006.wav,  آ بحس حالي لازم أقوم حتى أتنفس
258/258_20020923_175522_007.wav,آ كثير بحس بوجع بصدري   بعد الضغط
258/258_20020923_175522_008.wav,بصدري  
258/258_20020923_175522_009.wav,  آ   كواحلي بينتفخوا بالليل
258/258_20020923_175522_010.wav,  لا  
258/258_20020923_175522_011.wav,لا
258/258_20020923_175522_012.wav,آ عمي  
258/258_20020923_175522_013.wav,ثلاثة  
258/258_20020923_175522_014.wav,نعم
258/258_20020923_175522_015.wav,  بحس آ بالدوخة أوقات
258/258_20020923_175522_016.wav,نعم كل يوم  
258/258_20020923_175805_000.wav,إسمي جبران تويني
258/258_20020923_175805_001.wav,نحنا بالصيف
258/258_20020923_175805_002.wav,اليوم الأربعاء  
258/258_20020923_175805_003.wav,ألف وتسع مئة وثمانية وخمسين 
258/258_20020923_175805_004.wav,بشهر ثلاثطعشر
258/258_20020923_175805_005.wav,قطة تلفزيون
258/258_20020923_175805_006.wav,خمسطعشر  
258/258_20020923_175805_007.wav,تلفزيون بس
258/258_20020923_175805_008.wav,مه له عه
258/258_20020923_175805_009.wav,  عندي خمسطعشر ولد
258/258_20020923_175805_010.wav,عندي خمسطعشر إخوة وخيات  
258/258_20020923_175805_011.wav,غسان  
258/258_20020923_180532_000.wav,نعم
258/258_20020923_180532_001.wav,  برأسي
258/258_20020923_180532_002.wav,شيء تسعة
258/258_20020923_180532_003.wav,  من شيء ثلاثة أيام
258/258_20020923_180532_004.wav,عادةً لا
258/258_20020923_180532_005.wav,  رقبتي مصلبة
258/258_20020923_180532_006.wav,عندي تخدر بالأطراف  
258/258_20020923_180532_007.wav,  لا عم بيغبش نظري
258/258_20020923_180532_008.wav,  آ وقت أسعل بيوجعني أكثر رأسي
258/258_20020923_180718_000.wav,مش طايق حالي  
258/258_20020923_180718_001.wav,ألم لا ما عندي ولا ألم  
258/258_20020923_180718_002.wav,نعم
258/258_20020923_180718_003.wav,من شيء جمعتين
258/258_20020923_180718_004.wav,نعم
258/258_20020923_180718_005.wav,من شيء يومين  
258/258_20020923_180718_006.wav,لا  
258/258_20020923_180718_007.wav,صرت ضعفان كثير  
258/258_20020923_180718_008.wav,نعم  
258/258_20020923_180718_009.wav,نعم
258/258_20020923_180718_010.wav,نعم
258/258_20020923_182610_000.wav,الأسبيرين  
258/258_20020923_182610_001.wav,حليب
258/258_20020923_182610_002.wav,ما باخذ أدوية  
258/258_20020923_182610_004.wav,لا
258/258_20020923_182610_007.wav,لا  
258/258_20020923_182610_011.wav,ما بشرب  
258/258_20020923_182610_013.wav,من شيء ساعتين  
258/258_20020923_182610_014.wav,أصفر  
258/258_20020923_182610_015.wav,ست مرات  
258/258_20020923_182610_016.wav,أو بلس  
258/258_20020923_182610_017.wav,نعم   سرطان   عمي
258/258_20020923_182610_018.wav,لا
258/258_20020923_182610_019.wav,نعم
258/258_20020923_182610_020.wav,نعم
258/258_20020923_182610_021.wav,نعم
258/258_20020923_182610_022.wav,نعم خالتي  
258/258_20020923_182610_023.wav,من شيء سنتين
258/258_20020923_182610_024.wav,صيدلية الشفاء
258/258_20020923_182610_025.wav,مرتين بالجمعة
258/258_20020923_182610_026.wav,  كلا
258/258_20020923_182610_027.wav,نعم
258/258_20020923_182610_028.wav,نعم  
258/258_20020923_182610_029.wav,ثلاثة مرات  
258/258_20020923_182610_030.wav,من شيء أربع ساعات  
258/258_20020923_182610_031.wav,نعم  
258/258_20020923_182610_032.wav,لا
258/258_20020923_182610_033.wav,لا
258/258_20020923_182610_034.wav,لا
258/258_20020923_182610_035.wav,  بلبس سماعة  
258/258_20020923_182610_036.wav,من شيء ساعة  
258/258_20020923_182610_037.wav,نعم
258/258_20020923_182610_038.wav,نعم  
258/258_20020923_182610_039.wav,نعم  
258/258_20020923_182610_040.wav,نعم  
258/258_20020923_182610_041.wav,لا  
258/258_20020923_182932_000.wav,إليزابيث   
258/258_20020923_182932_001.wav,أنثى  
258/258_20020923_182932_002.wav,عمرها تسعين سنة
258/258_20020923_182932_003.wav,نعم إبنها
258/258_20020923_182932_004.wav,نعم هي ستي
258/258_20020923_182932_005.wav,كانت ست بيت  
258/258_20020923_182932_006.wav,ببيروت
258/258_20020923_182932_007.wav,  الشيخوخة
258/258_20020923_182932_008.wav,من شيء يومين  
258/258_20020923_182932_009.wav,نعم
258/258_20020923_182932_010.wav,لا
258/258_20020923_182932_012.wav,نعم كان إبنها
258/258_20020923_183104_000.wav,إميل  
258/258_20020923_183104_001.wav,ذكر  
258/258_20020923_183104_002.wav,عمره إثنين وأربعين
258/258_20020923_183104_003.wav,لا
258/258_20020923_183104_004.wav,نعم هو عمي  
258/258_20020923_183104_005.wav,كان نجار  
258/258_20020923_183104_006.wav,عاش بالحمراء
258/258_20020923_183104_007.wav,خبصته سيارة  
258/258_20020923_183104_008.wav,من شيء خمسة أيام
258/258_20020923_183104_009.wav,نعم
258/258_20020923_183104_010.wav,آ شافه بعد ما يموت
258/258_20020923_183104_011.wav,نزيف بالدماغ
258/258_20020923_183104_012.wav,لا
259/259_20020916_165618_000.wav,حداد  
259/259_20020916_165618_001.wav,عبد_الصبور  
259/259_20020916_165618_002.wav,عبد_الله  
259/259_20020916_165618_003.wav,منال نوارة  
259/259_20020916_165618_004.wav,ألف وتسع مئة وطنعشر  
259/259_20020916_165618_005.wav,بيت لحم  
259/259_20020916_165618_006.wav,تسعين سنة  
259/259_20020916_165618_007.wav,مئة وستين سنتيمتر  
259/259_20020916_165618_008.wav,سبعة وسبعين كيلو  
259/259_20020916_165618_009.wav,  فلسطين  
259/259_20020916_165618_010.wav,مار_إلياس  
259/259_20020916_165618_011.wav,أعيش في وسط مار_إلياس  
259/259_20020916_165618_012.wav,في ألف وتسع مئة وثمانية وأربعين  
259/259_20020916_165618_013.wav,بشارع إلياس  
259/259_20020916_165618_014.wav,  أنا مش متعلم  
259/259_20020916_165618_015.wav,أنا مسلم  
259/259_20020916_165618_016.wav,أنا عاطل عن العمل  
259/259_20020916_165618_018.wav,  أنا مجوز  
259/259_20020916_165618_019.wav,  عندي طنعشر ولد  
259/259_20020916_165618_020.wav,خمسطعشر واحد  
259/259_20020916_165618_021.wav,عندي ثمان إخوة وأخت  
259/259_20020916_170012_000.wav,سماحة  
259/259_20020916_170012_001.wav,سامي  
259/259_20020916_170012_002.wav,باسم  
259/259_20020916_170012_003.wav,سلوى سماحة  
259/259_20020916_170012_004.wav,خمسة أربعة ألف وتسع مئة وسبعين  
259/259_20020916_170012_005.wav,نابلس  
259/259_20020916_170012_006.wav,سنة  
259/259_20020916_170012_007.wav,مئة وخمسة وسبعين سنتيمتر  
259/259_20020916_170012_008.wav,ستين كيلو  
259/259_20020916_170012_009.wav,الأردن  
259/259_20020916_170012_011.wav,بعيش بالوسط المدينة  
259/259_20020916_170012_012.wav,بألف وتسع مئة وسبعين  
259/259_20020916_170012_013.wav,حد المدرسة  
259/259_20020916_170012_014.wav,  الثانوي  
259/259_20020916_170012_015.wav,مسلم  
259/259_20020916_170012_016.wav,  أنا عامل   بناء  
259/259_20020916_170012_017.wav,  ستين دينار  
259/259_20020916_170012_018.wav,  أنا مجوز  
259/259_20020916_170012_019.wav,أربعة  
259/259_20020916_170012_020.wav,عشرة  
259/259_20020916_170012_021.wav,ثلاثة  
259/259_20020916_170319_000.wav,مقدسي  
259/259_20020916_170319_001.wav,جمال  
259/259_20020916_170319_002.wav,فادي  
259/259_20020916_170319_003.wav,ليال أمين حلق  
259/259_20020916_170319_004.wav,ستة أيار ألف وتسع مئة وستة وستين  
259/259_20020916_170319_005.wav,بيروت  
259/259_20020916_170319_006.wav,ستة وثلاثين سنة  
259/259_20020916_170319_007.wav,مئة وخمسة وسبعين سنتيمتر  
259/259_20020916_170319_008.wav,خمسة وسبعين كيلو  
259/259_20020916_170319_009.wav,لبناني  
259/259_20020916_170319_010.wav,بيروت  
259/259_20020916_170319_012.wav,بتموز ألف وتسع مئة وثمانين  
259/259_20020916_170319_013.wav,ثالث شارع مبنى طرابلسي مقابيل مكتبة الفرح  
259/259_20020916_170319_014.wav,  أنا حكيم  
259/259_20020916_170319_015.wav,مسيحي  
259/259_20020916_170319_016.wav,حكيم  
259/259_20020916_170319_017.wav,مليون ليرة  
259/259_20020916_170319_018.wav,أنا عازب  
259/259_20020916_170319_020.wav,أربع أشخاص  
259/259_20020916_170319_021.wav,ثلاثة  
259/259_20020916_170652_000.wav,مفتي  
259/259_20020916_170652_001.wav,محمد  
259/259_20020916_170652_002.wav,فهد  
259/259_20020916_170652_003.wav,ربيعة مفتي  
259/259_20020916_170652_004.wav,خمسة آب ألف وتسع مئة وثمانين  
259/259_20020916_170652_005.wav,دمشق  
259/259_20020916_170652_006.wav,إثنين وعشرين سنة  
259/259_20020916_170652_007.wav,مئة وخمسة وستين سنتيمتر  
259/259_20020916_170652_008.wav,خمسة وستين كيلو  
259/259_20020916_170652_009.wav,سوريا  
259/259_20020916_170652_010.wav,دمشق  
259/259_20020916_170652_011.wav,خان_دنون  
259/259_20020916_170652_012.wav,ألف وتسع مئة وثمانين  
259/259_20020916_170652_013.wav,في شارع تشرين  
259/259_20020916_170652_014.wav,عندي شهادة بالتاريخ  
259/259_20020916_170652_015.wav,مسلم  
259/259_20020916_170652_016.wav,بعلم تاريخ بدمشق  
259/259_20020916_170652_017.wav,ثلاث آلاف ليرة  
259/259_20020916_170652_018.wav,أنا أعزب  
259/259_20020916_170652_020.wav,ثلاثة  
259/259_20020916_170652_021.wav,إثنين  
259/259_20020916_170927_000.wav,أنثى  
259/259_20020916_170927_001.wav,مايا  
259/259_20020916_170927_002.wav,واحد وعشرين سنة  
259/259_20020916_170927_003.wav,من شهر  
259/259_20020916_170927_004.wav,على شارع بلس 
259/259_20020916_170927_005.wav,من جمعتين  
259/259_20020916_170927_006.wav,ثلاثة وستين كيلو  
259/259_20020916_170927_007.wav,أسود  
259/259_20020916_170927_008.wav,بني  
259/259_20020916_170927_009.wav,بيضاء  
259/259_20020916_170927_010.wav,جميلة جداً  
259/259_20020916_170927_011.wav,مسيحية  
259/259_20020916_170927_012.wav,نعم  
259/259_20020916_170927_013.wav,مئة وواحد وسبعين  
259/259_20020916_170927_014.wav,  هي تلميذة  
259/259_20020916_170927_016.wav,  بتعيش بجل_الديب  
259/259_20020916_170927_017.wav,  صاحبتي  
259/259_20020916_170927_018.wav,كانت عادية كثير  
259/259_20020916_170927_019.wav,فستان زهري وعوينات  
259/259_20020916_171358_000.wav,  شاب  
259/259_20020916_171358_001.wav,عمر  
259/259_20020916_171358_002.wav,إثنين وعشرين سنة  
259/259_20020916_171358_003.wav,من ثلاث أيام  
259/259_20020916_171358_004.wav,بالجامعة الأميركانية   
259/259_20020916_171358_005.wav,من يومين  
259/259_20020916_171358_006.wav,ثمانين كيلو  
259/259_20020916_171358_007.wav,أشقر  
259/259_20020916_171358_008.wav,زرق  
259/259_20020916_171358_009.wav,أسمر  
259/259_20020916_171358_010.wav,مهضوم  
259/259_20020916_171358_011.wav,  مسلم  
259/259_20020916_171358_012.wav,لا  
259/259_20020916_171358_013.wav,مئة وثلاث وثمانين  
259/259_20020916_171358_014.wav,عنده محل كمبيوتر  
259/259_20020916_171358_015.wav,ببلس شارع بلس   
259/259_20020916_171358_016.wav,بعيش بالحمراء  
259/259_20020916_171358_017.wav,صاحبة  
259/259_20020916_171358_018.wav,كان معصب وكان   مرتبك كثير  
259/259_20020916_171358_019.wav,شورت بيج وقميص حمراء  
259/259_20020916_171641_000.wav,أحمد سلامة  
259/259_20020916_171641_001.wav,خمسة وخمسين  
259/259_20020916_171641_002.wav,  بشتغل بمصنع حديد  
259/259_20020916_171641_003.wav,مش عم باخذ أي دواء  
259/259_20020916_171641_004.wav,نعم  
259/259_20020916_171641_005.wav,  بذينتي  
259/259_20020916_171641_006.wav,  لا وذينتي عم توجعني كثير  
259/259_20020916_171641_007.wav,من ثلاث أشهر  
259/259_20020916_171641_008.wav,وقت أشتغل  
259/259_20020916_171641_009.wav,نعم  
259/259_20020916_171641_010.wav,  جوزتي وأولادي  
259/259_20020916_171641_011.wav,وقتها يحكوا بسمعهم كأنهم عم بيوشوشوا وما بفهم كثير يلي بيقولوا  
259/259_20020916_171641_012.wav,نعم بيي  
259/259_20020916_171641_013.wav,لا أبداً  
259/259_20020916_171919_000.wav,سامي سبانخ  
259/259_20020916_171919_001.wav,أربعطعشر سنة  
259/259_20020916_171919_002.wav,  بالمدرسة  
259/259_20020916_171919_003.wav,مبارح بالليل  
259/259_20020916_171919_004.wav,أنا وعم بلعب مع أصحابي فوتبول  
259/259_20020916_171919_005.wav,عم بوجع كثير  
259/259_20020916_171919_006.wav,  بالكاحل  
259/259_20020916_171919_007.wav,  لا  
259/259_20020916_171919_008.wav,لا مش عم بحس فيهم  
259/259_20020916_171919_009.wav,لا  
259/259_20020916_171919_010.wav,لا  
259/259_20020916_171919_012.wav,لا  
259/259_20020916_171919_013.wav,لا  
259/259_20020916_171919_014.wav,اليوم الصبح  
259/259_20020916_172449_000.wav,محمد زاهي  
259/259_20020916_172449_001.wav,خمسة وأربعين سنة  
259/259_20020916_172449_002.wav,مئة وخمسين كيلو  
259/259_20020916_172449_003.wav,مئة وثلاث وسبعين سنتيمتر  
259/259_20020916_172449_004.wav,  كثير تعبان  
259/259_20020916_172449_005.wav,من ثلاث أيام  
259/259_20020916_172449_006.wav,نعم  
259/259_20020916_172449_007.wav,نعم  
259/259_20020916_172449_008.wav,ليترين ونصف  
259/259_20020916_172449_009.wav,نعم  
259/259_20020916_172449_010.wav,أربع خمس مرات بالنهار تقريباً  
259/259_20020916_172449_011.wav,مجدرة  
259/259_20020916_172449_012.wav,نعم  
259/259_20020916_172449_013.wav,نعم  
259/259_20020916_172449_014.wav,نعم  
259/259_20020916_172449_015.wav,نعم   أهلي الإثنين  
259/259_20020916_172449_016.wav,لهلق لا  
259/259_20020916_172729_000.wav,سعيد مسعادة  
259/259_20020916_172729_001.wav,خمسين سنة  
259/259_20020916_172729_002.wav,نعم  
259/259_20020916_172729_003.wav,  عندي وجع بالبطن  
259/259_20020916_172729_004.wav,مبارح  
259/259_20020916_172729_005.wav,ثمانية  
259/259_20020916_172729_006.wav,كل الليل  
259/259_20020916_172729_007.wav,نعم  
259/259_20020916_172729_008.wav,نعم ثمانية وثلاثين  
259/259_20020916_172729_009.wav,  من أربع أيام  
259/259_20020916_172729_010.wav,  بس بالإمساك  
259/259_20020916_172958_000.wav,ولا دواء  
259/259_20020916_172958_001.wav,المعلبات  
259/259_20020916_172958_002.wav,ولا شيء  
259/259_20020916_172958_004.wav,لا  
259/259_20020916_172958_007.wav,لا  
259/259_20020916_172958_011.wav,ما بشرب  
259/259_20020916_172958_013.wav,مبارح بالليل   
259/259_20020916_172958_014.wav,أصفر  
259/259_20020916_172958_015.wav,ثلاث مرات  
259/259_20020916_172958_016.wav,  بي بوزيتيف   
259/259_20020916_172958_017.wav,لا  
259/259_20020916_172958_018.wav,لا  
259/259_20020916_172958_019.wav,أبداً  
259/259_20020916_172958_020.wav,نعم مرّة 
259/259_20020916_172958_021.wav,لا  
259/259_20020916_172958_022.wav,لا  
259/259_20020916_172958_023.wav,من شهرين ثلاثة  
259/259_20020916_172958_024.wav,  من الفارماشية يلي حد البيت  
259/259_20020916_172958_025.wav,أربع خمسة مرات بالجمعة  
259/259_20020916_172958_026.wav,لا  
259/259_20020916_172958_027.wav,يعني مش كثير  
259/259_20020916_172958_028.wav,لا  
259/259_20020916_172958_029.wav,ثلاث أربع مرات  
259/259_20020916_172958_030.wav,من أربع ساعات  
259/259_20020916_172958_031.wav,نعم  
259/259_20020916_172958_032.wav,لا  
259/259_20020916_172958_033.wav,لا  
259/259_20020916_172958_034.wav,مش كثير  
259/259_20020916_172958_035.wav,عوينات بس  
259/259_20020916_172958_036.wav,من شيء ساعة  
259/259_20020916_172958_037.wav,لا  
259/259_20020916_172958_038.wav,لا  
259/259_20020916_172958_039.wav,لا  
259/259_20020916_173347_000.wav,أسماء   
259/259_20020916_173347_001.wav,بنت  
259/259_20020916_173347_002.wav,ثلاث وعشرين سنة  
259/259_20020916_173347_003.wav,لا  
259/259_20020916_173347_004.wav,لا  
259/259_20020916_173347_005.wav,كنت أشتغل بالمكتبة  
259/259_20020916_173347_006.wav,بالأردن  
259/259_20020916_173347_007.wav,  أكسيدون سيارة   
259/259_20020916_173347_008.wav,من جمعة  
259/259_20020916_173347_009.wav,نعم  
259/259_20020916_173347_010.wav,مبدئياً نعم  
259/259_20020916_173347_011.wav,نزيف دم داخلي  
259/259_20020916_173347_012.wav,نعم   إثنين  
259/259_20020916_173548_000.wav,سامي  
259/259_20020916_173548_001.wav,رجال  
259/259_20020916_173548_002.wav,  سبعة وثلاثين سنة  
259/259_20020916_173548_003.wav,نعم ولد صغير  
259/259_20020916_173548_004.wav,لا  
259/259_20020916_173548_005.wav,كان نجار  
259/259_20020916_173548_006.wav,في بيروت  
259/259_20020916_173548_007.wav,  حادث بالمعمل  
259/259_20020916_173548_008.wav,من يومين  
259/259_20020916_173548_009.wav,لا بعد  
259/259_20020916_173548_010.wav,نعم  
259/259_20020916_173548_011.wav,نزيف دم  
259/259_20020916_173548_012.wav,لا  
259/259_20020916_173811_000.wav,هنداوي  
259/259_20020916_173811_001.wav,نبيل  
259/259_20020916_173811_002.wav,إياد  
259/259_20020916_173811_003.wav,حنان هنداوي  
259/259_20020916_173811_004.wav,خمسة أيار ألف وتسع مئة وخمسين  
259/259_20020916_173811_006.wav,إثنين وخمسين سنة  
259/259_20020916_173811_007.wav,مئة وسبعة وثمانين سنتيمتر  
259/259_20020916_173811_008.wav,إثنين كيلو  
259/259_20020916_173811_009.wav,فلسطين  
259/259_20020916_173811_010.wav,بقعة  
259/259_20020916_173811_011.wav,بمخيم البقعة  
259/259_20020916_173811_012.wav,بألف وتسع مئة وسبعة وستين  
259/259_20020916_173811_013.wav,بشارع الحسين  
259/259_20020916_173811_014.wav,  سنتين بالجامعة  
259/259_20020916_173811_015.wav,مسلم  
259/259_20020916_173811_016.wav,  بشتغل بالكهرباء  
259/259_20020916_173811_017.wav,تسعين دينار  
259/259_20020916_173811_018.wav,أنا مجوز  
259/259_20020916_173811_019.wav,عندي أربع أولاد  
259/259_20020916_173811_020.wav,أربعة  
259/259_20020916_173811_021.wav,ثمانية  
259/259_20020916_174142_000.wav,حريري  
259/259_20020916_174142_001.wav,نافع  
259/259_20020916_174142_002.wav,خالد  
259/259_20020916_174142_003.wav,ناديا نابلسي  
259/259_20020916_174142_004.wav,خمسطعشر تشرين الأول ألف وتسع مئة وستين  
259/259_20020916_174142_005.wav,في حماة  
259/259_20020916_174142_006.wav,إثنين وأربعين سنة  
259/259_20020916_174142_007.wav,مئة وسبعين  
259/259_20020916_174142_008.wav,ثمانين كيلو  
259/259_20020916_174142_009.wav,سوريا  
259/259_20020916_174142_010.wav,حمص  
259/259_20020916_174142_011.wav,بجبري  
259/259_20020916_174142_012.wav,بأيار ألف وتسع مئة   تسعين  
259/259_20020916_174142_013.wav,  بشارع الجبري  
259/259_20020916_174142_014.wav,عندي دكتوراه بالسيفيل إنجنيرنج   
259/259_20020916_174142_015.wav,مسلم  
259/259_20020916_174142_016.wav,  أستاذ بجامعة البعث بحمص  
259/259_20020916_174142_017.wav,ثلاث آلاف ليرة  
259/259_20020916_174142_018.wav,مجوز  
